X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
574.300176	3557.000000	574.300176	3323.000000	574.300176	8285.000000	574.300176	6378.000000	574.300176	5754.000000	574.300176	5532.000000	574.300176	5186.000000	574.300176	5117.000000	574.300176	4899.000000	574.300176	7722.000000	574.300176	5788.000000	574.300176	5135.000000	574.300176	4778.000000	574.300176	7186.000000	574.300176	5514.000000	574.300176	4566.000000	574.300176	5542.000000	574.300176	4807.000000	574.300176	3640.000000	574.300176	3293.000000	574.300176	4589.000000	574.300176	3705.000000	574.300176	7963.000000	574.300176	6095.000000	574.300176	5569.000000
575.019887	3577.000000	575.019887	3351.000000	575.019887	8314.000000	575.019887	6353.000000	575.019887	5792.000000	575.019887	5456.000000	575.019887	5174.000000	575.019887	5120.000000	575.019887	4906.000000	575.019887	7763.000000	575.019887	5633.000000	575.019887	5106.000000	575.019887	4817.000000	575.019887	7242.000000	575.019887	5520.000000	575.019887	4576.000000	575.019887	5519.000000	575.019887	4749.000000	575.019887	3625.000000	575.019887	3248.000000	575.019887	4537.000000	575.019887	3639.000000	575.019887	8011.000000	575.019887	6032.000000	575.019887	5485.000000
575.739534	3570.000000	575.739534	3361.000000	575.739534	8177.000000	575.739534	6338.000000	575.739534	5796.000000	575.739534	5481.000000	575.739534	5177.000000	575.739534	4956.000000	575.739534	4914.000000	575.739534	7761.000000	575.739534	5633.000000	575.739534	5060.000000	575.739534	4698.000000	575.739534	7207.000000	575.739534	5512.000000	575.739534	4456.000000	575.739534	5343.000000	575.739534	4624.000000	575.739534	3616.000000	575.739534	3204.000000	575.739534	4492.000000	575.739534	3693.000000	575.739534	7979.000000	575.739534	6036.000000	575.739534	5548.000000
576.459118	3475.000000	576.459118	3320.000000	576.459118	8058.000000	576.459118	6330.000000	576.459118	5765.000000	576.459118	5294.000000	576.459118	5151.000000	576.459118	5037.000000	576.459118	4762.000000	576.459118	7719.000000	576.459118	5775.000000	576.459118	5033.000000	576.459118	4811.000000	576.459118	7242.000000	576.459118	5434.000000	576.459118	4419.000000	576.459118	5423.000000	576.459118	4679.000000	576.459118	3594.000000	576.459118	3202.000000	576.459118	4613.000000	576.459118	3723.000000	576.459118	7993.000000	576.459118	5988.000000	576.459118	5471.000000
577.178638	3512.000000	577.178638	3406.000000	577.178638	8147.000000	577.178638	6261.000000	577.178638	5571.000000	577.178638	5240.000000	577.178638	5127.000000	577.178638	4973.000000	577.178638	4728.000000	577.178638	7651.000000	577.178638	5679.000000	577.178638	5058.000000	577.178638	4732.000000	577.178638	7181.000000	577.178638	5322.000000	577.178638	4486.000000	577.178638	5311.000000	577.178638	4627.000000	577.178638	3648.000000	577.178638	3174.000000	577.178638	4590.000000	577.178638	3554.000000	577.178638	7846.000000	577.178638	5993.000000	577.178638	5464.000000
577.898094	3415.000000	577.898094	3270.000000	577.898094	8178.000000	577.898094	6239.000000	577.898094	5727.000000	577.898094	5410.000000	577.898094	5173.000000	577.898094	4981.000000	577.898094	4773.000000	577.898094	7683.000000	577.898094	5726.000000	577.898094	4948.000000	577.898094	4671.000000	577.898094	7205.000000	577.898094	5367.000000	577.898094	4451.000000	577.898094	5202.000000	577.898094	4608.000000	577.898094	3604.000000	577.898094	3122.000000	577.898094	4431.000000	577.898094	3605.000000	577.898094	7938.000000	577.898094	5884.000000	577.898094	5388.000000
578.617487	3477.000000	578.617487	3302.000000	578.617487	7945.000000	578.617487	6224.000000	578.617487	5606.000000	578.617487	5253.000000	578.617487	5004.000000	578.617487	4798.000000	578.617487	4702.000000	578.617487	7605.000000	578.617487	5627.000000	578.617487	5044.000000	578.617487	4657.000000	578.617487	7196.000000	578.617487	5325.000000	578.617487	4505.000000	578.617487	5298.000000	578.617487	4599.000000	578.617487	3511.000000	578.617487	3238.000000	578.617487	4522.000000	578.617487	3524.000000	578.617487	7802.000000	578.617487	6020.000000	578.617487	5338.000000
579.336816	3463.000000	579.336816	3215.000000	579.336816	7944.000000	579.336816	6191.000000	579.336816	5613.000000	579.336816	5299.000000	579.336816	4987.000000	579.336816	4935.000000	579.336816	4794.000000	579.336816	7533.000000	579.336816	5655.000000	579.336816	5037.000000	579.336816	4540.000000	579.336816	7027.000000	579.336816	5377.000000	579.336816	4380.000000	579.336816	5185.000000	579.336816	4536.000000	579.336816	3534.000000	579.336816	3117.000000	579.336816	4594.000000	579.336816	3592.000000	579.336816	7829.000000	579.336816	5839.000000	579.336816	5311.000000
580.056081	3425.000000	580.056081	3297.000000	580.056081	7963.000000	580.056081	6214.000000	580.056081	5588.000000	580.056081	5292.000000	580.056081	5050.000000	580.056081	4909.000000	580.056081	4662.000000	580.056081	7729.000000	580.056081	5494.000000	580.056081	4941.000000	580.056081	4669.000000	580.056081	7191.000000	580.056081	5230.000000	580.056081	4550.000000	580.056081	5384.000000	580.056081	4573.000000	580.056081	3445.000000	580.056081	3190.000000	580.056081	4480.000000	580.056081	3637.000000	580.056081	7789.000000	580.056081	5895.000000	580.056081	5262.000000
580.775283	3340.000000	580.775283	3189.000000	580.775283	7911.000000	580.775283	6043.000000	580.775283	5624.000000	580.775283	5300.000000	580.775283	4994.000000	580.775283	4815.000000	580.775283	4691.000000	580.775283	7591.000000	580.775283	5623.000000	580.775283	4900.000000	580.775283	4604.000000	580.775283	7109.000000	580.775283	5334.000000	580.775283	4487.000000	580.775283	5251.000000	580.775283	4509.000000	580.775283	3564.000000	580.775283	3175.000000	580.775283	4504.000000	580.775283	3494.000000	580.775283	7818.000000	580.775283	5825.000000	580.775283	5262.000000
581.494421	3463.000000	581.494421	3170.000000	581.494421	8063.000000	581.494421	6140.000000	581.494421	5539.000000	581.494421	5238.000000	581.494421	4960.000000	581.494421	4875.000000	581.494421	4637.000000	581.494421	7588.000000	581.494421	5577.000000	581.494421	4851.000000	581.494421	4697.000000	581.494421	7110.000000	581.494421	5223.000000	581.494421	4413.000000	581.494421	5256.000000	581.494421	4470.000000	581.494421	3459.000000	581.494421	3217.000000	581.494421	4374.000000	581.494421	3542.000000	581.494421	7750.000000	581.494421	5922.000000	581.494421	5288.000000
582.213495	3356.000000	582.213495	3202.000000	582.213495	7912.000000	582.213495	6149.000000	582.213495	5411.000000	582.213495	5108.000000	582.213495	4889.000000	582.213495	4898.000000	582.213495	4652.000000	582.213495	7569.000000	582.213495	5531.000000	582.213495	4970.000000	582.213495	4580.000000	582.213495	7058.000000	582.213495	5339.000000	582.213495	4365.000000	582.213495	5177.000000	582.213495	4472.000000	582.213495	3459.000000	582.213495	3130.000000	582.213495	4442.000000	582.213495	3521.000000	582.213495	7809.000000	582.213495	5838.000000	582.213495	5135.000000
582.932506	3405.000000	582.932506	3155.000000	582.932506	7785.000000	582.932506	6031.000000	582.932506	5566.000000	582.932506	5259.000000	582.932506	4860.000000	582.932506	4733.000000	582.932506	4687.000000	582.932506	7581.000000	582.932506	5609.000000	582.932506	4882.000000	582.932506	4595.000000	582.932506	7004.000000	582.932506	5328.000000	582.932506	4363.000000	582.932506	5283.000000	582.932506	4431.000000	582.932506	3405.000000	582.932506	3077.000000	582.932506	4348.000000	582.932506	3502.000000	582.932506	7796.000000	582.932506	5783.000000	582.932506	5286.000000
583.651453	3366.000000	583.651453	3221.000000	583.651453	7869.000000	583.651453	6076.000000	583.651453	5528.000000	583.651453	5231.000000	583.651453	4847.000000	583.651453	4708.000000	583.651453	4507.000000	583.651453	7714.000000	583.651453	5600.000000	583.651453	4959.000000	583.651453	4635.000000	583.651453	6893.000000	583.651453	5251.000000	583.651453	4365.000000	583.651453	5102.000000	583.651453	4467.000000	583.651453	3439.000000	583.651453	3029.000000	583.651453	4431.000000	583.651453	3487.000000	583.651453	7568.000000	583.651453	5721.000000	583.651453	5199.000000
584.370336	3312.000000	584.370336	3183.000000	584.370336	7883.000000	584.370336	6099.000000	584.370336	5564.000000	584.370336	5163.000000	584.370336	4927.000000	584.370336	4809.000000	584.370336	4506.000000	584.370336	7462.000000	584.370336	5496.000000	584.370336	4860.000000	584.370336	4549.000000	584.370336	7181.000000	584.370336	5330.000000	584.370336	4419.000000	584.370336	5069.000000	584.370336	4466.000000	584.370336	3425.000000	584.370336	3030.000000	584.370336	4388.000000	584.370336	3373.000000	584.370336	7745.000000	584.370336	5770.000000	584.370336	5194.000000
585.089156	3327.000000	585.089156	3069.000000	585.089156	7754.000000	585.089156	6020.000000	585.089156	5569.000000	585.089156	5108.000000	585.089156	4891.000000	585.089156	4828.000000	585.089156	4573.000000	585.089156	7547.000000	585.089156	5575.000000	585.089156	4867.000000	585.089156	4562.000000	585.089156	7059.000000	585.089156	5231.000000	585.089156	4360.000000	585.089156	5079.000000	585.089156	4431.000000	585.089156	3383.000000	585.089156	3086.000000	585.089156	4381.000000	585.089156	3571.000000	585.089156	7686.000000	585.089156	5685.000000	585.089156	5260.000000
585.807912	3294.000000	585.807912	3122.000000	585.807912	7688.000000	585.807912	6104.000000	585.807912	5393.000000	585.807912	5073.000000	585.807912	4860.000000	585.807912	4827.000000	585.807912	4481.000000	585.807912	7545.000000	585.807912	5599.000000	585.807912	4921.000000	585.807912	4579.000000	585.807912	7077.000000	585.807912	5187.000000	585.807912	4443.000000	585.807912	5120.000000	585.807912	4338.000000	585.807912	3419.000000	585.807912	3032.000000	585.807912	4469.000000	585.807912	3413.000000	585.807912	7484.000000	585.807912	5740.000000	585.807912	5066.000000
586.526605	3393.000000	586.526605	3070.000000	586.526605	7778.000000	586.526605	5961.000000	586.526605	5495.000000	586.526605	5151.000000	586.526605	4800.000000	586.526605	4638.000000	586.526605	4550.000000	586.526605	7358.000000	586.526605	5463.000000	586.526605	4863.000000	586.526605	4567.000000	586.526605	7012.000000	586.526605	5345.000000	586.526605	4304.000000	586.526605	5151.000000	586.526605	4445.000000	586.526605	3473.000000	586.526605	3085.000000	586.526605	4278.000000	586.526605	3418.000000	586.526605	7480.000000	586.526605	5874.000000	586.526605	5185.000000
587.245234	3269.000000	587.245234	3114.000000	587.245234	7705.000000	587.245234	6034.000000	587.245234	5387.000000	587.245234	5087.000000	587.245234	4825.000000	587.245234	4788.000000	587.245234	4508.000000	587.245234	7466.000000	587.245234	5363.000000	587.245234	4778.000000	587.245234	4512.000000	587.245234	7106.000000	587.245234	5302.000000	587.245234	4341.000000	587.245234	5020.000000	587.245234	4411.000000	587.245234	3367.000000	587.245234	3105.000000	587.245234	4328.000000	587.245234	3395.000000	587.245234	7791.000000	587.245234	5655.000000	587.245234	5062.000000
587.963800	3343.000000	587.963800	3109.000000	587.963800	7741.000000	587.963800	6011.000000	587.963800	5445.000000	587.963800	5098.000000	587.963800	4849.000000	587.963800	4709.000000	587.963800	4447.000000	587.963800	7509.000000	587.963800	5551.000000	587.963800	4927.000000	587.963800	4568.000000	587.963800	7137.000000	587.963800	5156.000000	587.963800	4350.000000	587.963800	5099.000000	587.963800	4341.000000	587.963800	3394.000000	587.963800	3002.000000	587.963800	4203.000000	587.963800	3473.000000	587.963800	7593.000000	587.963800	5639.000000	587.963800	5116.000000
588.682301	3203.000000	588.682301	3069.000000	588.682301	7832.000000	588.682301	5957.000000	588.682301	5523.000000	588.682301	5067.000000	588.682301	4887.000000	588.682301	4746.000000	588.682301	4391.000000	588.682301	7480.000000	588.682301	5506.000000	588.682301	4890.000000	588.682301	4564.000000	588.682301	7050.000000	588.682301	5249.000000	588.682301	4304.000000	588.682301	5054.000000	588.682301	4249.000000	588.682301	3380.000000	588.682301	3052.000000	588.682301	4289.000000	588.682301	3434.000000	588.682301	7519.000000	588.682301	5671.000000	588.682301	5234.000000
589.400740	3292.000000	589.400740	3025.000000	589.400740	7782.000000	589.400740	6012.000000	589.400740	5378.000000	589.400740	5066.000000	589.400740	4793.000000	589.400740	4675.000000	589.400740	4500.000000	589.400740	7415.000000	589.400740	5371.000000	589.400740	4877.000000	589.400740	4451.000000	589.400740	7002.000000	589.400740	5294.000000	589.400740	4399.000000	589.400740	5064.000000	589.400740	4274.000000	589.400740	3357.000000	589.400740	3072.000000	589.400740	4358.000000	589.400740	3460.000000	589.400740	7587.000000	589.400740	5587.000000	589.400740	5123.000000
590.119115	3285.000000	590.119115	3104.000000	590.119115	7742.000000	590.119115	5972.000000	590.119115	5353.000000	590.119115	5051.000000	590.119115	4827.000000	590.119115	4641.000000	590.119115	4405.000000	590.119115	7526.000000	590.119115	5489.000000	590.119115	4901.000000	590.119115	4549.000000	590.119115	7073.000000	590.119115	5192.000000	590.119115	4362.000000	590.119115	5007.000000	590.119115	4362.000000	590.119115	3403.000000	590.119115	3101.000000	590.119115	4317.000000	590.119115	3390.000000	590.119115	7525.000000	590.119115	5791.000000	590.119115	5071.000000
590.837426	3265.000000	590.837426	3097.000000	590.837426	7798.000000	590.837426	5933.000000	590.837426	5401.000000	590.837426	5172.000000	590.837426	4857.000000	590.837426	4623.000000	590.837426	4544.000000	590.837426	7488.000000	590.837426	5399.000000	590.837426	4776.000000	590.837426	4511.000000	590.837426	6981.000000	590.837426	5178.000000	590.837426	4304.000000	590.837426	5035.000000	590.837426	4437.000000	590.837426	3338.000000	590.837426	3033.000000	590.837426	4320.000000	590.837426	3450.000000	590.837426	7621.000000	590.837426	5636.000000	590.837426	5137.000000
591.555673	3308.000000	591.555673	3114.000000	591.555673	7773.000000	591.555673	5960.000000	591.555673	5402.000000	591.555673	4958.000000	591.555673	4863.000000	591.555673	4557.000000	591.555673	4448.000000	591.555673	7353.000000	591.555673	5520.000000	591.555673	4826.000000	591.555673	4598.000000	591.555673	7027.000000	591.555673	5159.000000	591.555673	4303.000000	591.555673	5029.000000	591.555673	4316.000000	591.555673	3421.000000	591.555673	3121.000000	591.555673	4373.000000	591.555673	3488.000000	591.555673	7622.000000	591.555673	5657.000000	591.555673	5039.000000
592.273857	3213.000000	592.273857	3126.000000	592.273857	7769.000000	592.273857	6030.000000	592.273857	5280.000000	592.273857	5036.000000	592.273857	4887.000000	592.273857	4631.000000	592.273857	4519.000000	592.273857	7457.000000	592.273857	5394.000000	592.273857	4849.000000	592.273857	4506.000000	592.273857	7048.000000	592.273857	5272.000000	592.273857	4352.000000	592.273857	5138.000000	592.273857	4273.000000	592.273857	3412.000000	592.273857	3010.000000	592.273857	4298.000000	592.273857	3417.000000	592.273857	7594.000000	592.273857	5537.000000	592.273857	5069.000000
592.991978	3264.000000	592.991978	3033.000000	592.991978	7853.000000	592.991978	5962.000000	592.991978	5374.000000	592.991978	5046.000000	592.991978	4796.000000	592.991978	4633.000000	592.991978	4388.000000	592.991978	7533.000000	592.991978	5411.000000	592.991978	4756.000000	592.991978	4517.000000	592.991978	6950.000000	592.991978	5200.000000	592.991978	4334.000000	592.991978	5064.000000	592.991978	4224.000000	592.991978	3396.000000	592.991978	2973.000000	592.991978	4225.000000	592.991978	3471.000000	592.991978	7602.000000	592.991978	5638.000000	592.991978	5012.000000
593.710035	3283.000000	593.710035	3036.000000	593.710035	7859.000000	593.710035	5892.000000	593.710035	5406.000000	593.710035	5054.000000	593.710035	4675.000000	593.710035	4592.000000	593.710035	4419.000000	593.710035	7607.000000	593.710035	5522.000000	593.710035	4761.000000	593.710035	4604.000000	593.710035	7077.000000	593.710035	5224.000000	593.710035	4323.000000	593.710035	5090.000000	593.710035	4330.000000	593.710035	3414.000000	593.710035	3020.000000	593.710035	4370.000000	593.710035	3396.000000	593.710035	7623.000000	593.710035	5591.000000	593.710035	5025.000000
594.428028	3261.000000	594.428028	3014.000000	594.428028	7819.000000	594.428028	5874.000000	594.428028	5320.000000	594.428028	5018.000000	594.428028	4918.000000	594.428028	4702.000000	594.428028	4424.000000	594.428028	7444.000000	594.428028	5567.000000	594.428028	4761.000000	594.428028	4608.000000	594.428028	6982.000000	594.428028	5322.000000	594.428028	4324.000000	594.428028	5068.000000	594.428028	4220.000000	594.428028	3387.000000	594.428028	3041.000000	594.428028	4221.000000	594.428028	3453.000000	594.428028	7600.000000	594.428028	5675.000000	594.428028	5161.000000
