X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
582.932506	1478.000000	582.932506	1863.000000	582.932506	1679.000000	582.932506	39648.000000	582.932506	1607.000000	582.932506	1488.000000	582.932506	1466.000000	582.932506	2147.000000	582.932506	1944.000000	582.932506	2159.000000	582.932506	2847.000000	582.932506	2299.000000	582.932506	2506.000000	582.932506	2151.000000
583.651453	1498.000000	583.651453	1883.000000	583.651453	1705.000000	583.651453	39553.000000	583.651453	1610.000000	583.651453	1525.000000	583.651453	1506.000000	583.651453	2189.000000	583.651453	1997.000000	583.651453	2138.000000	583.651453	2796.000000	583.651453	2238.000000	583.651453	2493.000000	583.651453	2094.000000
584.370336	1418.000000	584.370336	1877.000000	584.370336	1654.000000	584.370336	39551.000000	584.370336	1625.000000	584.370336	1458.000000	584.370336	1446.000000	584.370336	2173.000000	584.370336	1969.000000	584.370336	2135.000000	584.370336	2819.000000	584.370336	2253.000000	584.370336	2535.000000	584.370336	2091.000000
585.089156	1498.000000	585.089156	1872.000000	585.089156	1608.000000	585.089156	39422.000000	585.089156	1580.000000	585.089156	1438.000000	585.089156	1430.000000	585.089156	2097.000000	585.089156	2017.000000	585.089156	2112.000000	585.089156	2843.000000	585.089156	2306.000000	585.089156	2572.000000	585.089156	2097.000000
585.807912	1431.000000	585.807912	1829.000000	585.807912	1659.000000	585.807912	39353.000000	585.807912	1562.000000	585.807912	1491.000000	585.807912	1504.000000	585.807912	2111.000000	585.807912	2005.000000	585.807912	2099.000000	585.807912	2848.000000	585.807912	2275.000000	585.807912	2499.000000	585.807912	2071.000000
586.526605	1465.000000	586.526605	1846.000000	586.526605	1677.000000	586.526605	39496.000000	586.526605	1634.000000	586.526605	1517.000000	586.526605	1454.000000	586.526605	2089.000000	586.526605	1947.000000	586.526605	2119.000000	586.526605	2926.000000	586.526605	2251.000000	586.526605	2521.000000	586.526605	2025.000000
587.245234	1425.000000	587.245234	1865.000000	587.245234	1668.000000	587.245234	39341.000000	587.245234	1627.000000	587.245234	1465.000000	587.245234	1458.000000	587.245234	2080.000000	587.245234	1990.000000	587.245234	2161.000000	587.245234	2872.000000	587.245234	2292.000000	587.245234	2482.000000	587.245234	2083.000000
587.963800	1456.000000	587.963800	1832.000000	587.963800	1661.000000	587.963800	39311.000000	587.963800	1570.000000	587.963800	1431.000000	587.963800	1421.000000	587.963800	2067.000000	587.963800	1984.000000	587.963800	2134.000000	587.963800	2879.000000	587.963800	2294.000000	587.963800	2578.000000	587.963800	2064.000000
588.682301	1455.000000	588.682301	1823.000000	588.682301	1651.000000	588.682301	39467.000000	588.682301	1591.000000	588.682301	1474.000000	588.682301	1430.000000	588.682301	2100.000000	588.682301	1981.000000	588.682301	2107.000000	588.682301	2966.000000	588.682301	2274.000000	588.682301	2535.000000	588.682301	2019.000000
589.400740	1461.000000	589.400740	1814.000000	589.400740	1621.000000	589.400740	39459.000000	589.400740	1594.000000	589.400740	1467.000000	589.400740	1487.000000	589.400740	2073.000000	589.400740	1923.000000	589.400740	2126.000000	589.400740	2816.000000	589.400740	2265.000000	589.400740	2470.000000	589.400740	2114.000000
590.119115	1470.000000	590.119115	1851.000000	590.119115	1606.000000	590.119115	40072.000000	590.119115	1570.000000	590.119115	1462.000000	590.119115	1454.000000	590.119115	2088.000000	590.119115	1978.000000	590.119115	2135.000000	590.119115	2863.000000	590.119115	2249.000000	590.119115	2504.000000	590.119115	2082.000000
590.837426	1475.000000	590.837426	1854.000000	590.837426	1597.000000	590.837426	39758.000000	590.837426	1580.000000	590.837426	1519.000000	590.837426	1495.000000	590.837426	2156.000000	590.837426	1969.000000	590.837426	2148.000000	590.837426	2890.000000	590.837426	2259.000000	590.837426	2531.000000	590.837426	2126.000000
591.555673	1455.000000	591.555673	1847.000000	591.555673	1579.000000	591.555673	39529.000000	591.555673	1603.000000	591.555673	1527.000000	591.555673	1479.000000	591.555673	2092.000000	591.555673	1981.000000	591.555673	2146.000000	591.555673	2827.000000	591.555673	2236.000000	591.555673	2477.000000	591.555673	2060.000000
592.273857	1417.000000	592.273857	1924.000000	592.273857	1593.000000	592.273857	39576.000000	592.273857	1587.000000	592.273857	1526.000000	592.273857	1458.000000	592.273857	2043.000000	592.273857	1960.000000	592.273857	2146.000000	592.273857	2820.000000	592.273857	2260.000000	592.273857	2536.000000	592.273857	2070.000000
592.991978	1405.000000	592.991978	1817.000000	592.991978	1600.000000	592.991978	39545.000000	592.991978	1587.000000	592.991978	1493.000000	592.991978	1404.000000	592.991978	2093.000000	592.991978	1971.000000	592.991978	2138.000000	592.991978	2827.000000	592.991978	2233.000000	592.991978	2534.000000	592.991978	2120.000000
593.710035	1400.000000	593.710035	1826.000000	593.710035	1614.000000	593.710035	39813.000000	593.710035	1581.000000	593.710035	1459.000000	593.710035	1463.000000	593.710035	2133.000000	593.710035	1955.000000	593.710035	2175.000000	593.710035	2799.000000	593.710035	2253.000000	593.710035	2487.000000	593.710035	2101.000000
594.428028	1436.000000	594.428028	1854.000000	594.428028	1643.000000	594.428028	39745.000000	594.428028	1643.000000	594.428028	1484.000000	594.428028	1434.000000	594.428028	2096.000000	594.428028	1925.000000	594.428028	2146.000000	594.428028	2848.000000	594.428028	2221.000000	594.428028	2578.000000	594.428028	2094.000000
595.145958	1451.000000	595.145958	1838.000000	595.145958	1593.000000	595.145958	39658.000000	595.145958	1623.000000	595.145958	1422.000000	595.145958	1518.000000	595.145958	2109.000000	595.145958	1875.000000	595.145958	2200.000000	595.145958	2766.000000	595.145958	2240.000000	595.145958	2474.000000	595.145958	2055.000000
595.863824	1402.000000	595.863824	1880.000000	595.863824	1626.000000	595.863824	39714.000000	595.863824	1571.000000	595.863824	1464.000000	595.863824	1421.000000	595.863824	2052.000000	595.863824	1928.000000	595.863824	2121.000000	595.863824	2850.000000	595.863824	2261.000000	595.863824	2520.000000	595.863824	2066.000000
596.581627	1384.000000	596.581627	1778.000000	596.581627	1598.000000	596.581627	39951.000000	596.581627	1605.000000	596.581627	1476.000000	596.581627	1418.000000	596.581627	2145.000000	596.581627	1970.000000	596.581627	2164.000000	596.581627	2857.000000	596.581627	2232.000000	596.581627	2436.000000	596.581627	2068.000000
597.299367	1412.000000	597.299367	1862.000000	597.299367	1640.000000	597.299367	39627.000000	597.299367	1578.000000	597.299367	1492.000000	597.299367	1435.000000	597.299367	2083.000000	597.299367	1966.000000	597.299367	2123.000000	597.299367	2800.000000	597.299367	2236.000000	597.299367	2505.000000	597.299367	2048.000000
598.017042	1457.000000	598.017042	1829.000000	598.017042	1602.000000	598.017042	39586.000000	598.017042	1596.000000	598.017042	1488.000000	598.017042	1461.000000	598.017042	2059.000000	598.017042	1986.000000	598.017042	2151.000000	598.017042	2767.000000	598.017042	2298.000000	598.017042	2541.000000	598.017042	2016.000000
598.734655	1441.000000	598.734655	1809.000000	598.734655	1639.000000	598.734655	39937.000000	598.734655	1579.000000	598.734655	1448.000000	598.734655	1428.000000	598.734655	2089.000000	598.734655	1937.000000	598.734655	2108.000000	598.734655	2825.000000	598.734655	2275.000000	598.734655	2473.000000	598.734655	2072.000000
599.452204	1460.000000	599.452204	1826.000000	599.452204	1632.000000	599.452204	39688.000000	599.452204	1546.000000	599.452204	1451.000000	599.452204	1408.000000	599.452204	2047.000000	599.452204	1916.000000	599.452204	2203.000000	599.452204	2886.000000	599.452204	2250.000000	599.452204	2569.000000	599.452204	2010.000000
600.169689	1426.000000	600.169689	1831.000000	600.169689	1628.000000	600.169689	39653.000000	600.169689	1654.000000	600.169689	1457.000000	600.169689	1432.000000	600.169689	2108.000000	600.169689	1891.000000	600.169689	2180.000000	600.169689	2865.000000	600.169689	2254.000000	600.169689	2512.000000	600.169689	2019.000000
600.887111	1446.000000	600.887111	1889.000000	600.887111	1621.000000	600.887111	39681.000000	600.887111	1626.000000	600.887111	1490.000000	600.887111	1438.000000	600.887111	2062.000000	600.887111	1931.000000	600.887111	2114.000000	600.887111	2846.000000	600.887111	2240.000000	600.887111	2471.000000	600.887111	2081.000000
601.604469	1425.000000	601.604469	1883.000000	601.604469	1630.000000	601.604469	39768.000000	601.604469	1628.000000	601.604469	1487.000000	601.604469	1472.000000	601.604469	2126.000000	601.604469	1901.000000	601.604469	2103.000000	601.604469	2808.000000	601.604469	2208.000000	601.604469	2481.000000	601.604469	2087.000000
602.321764	1452.000000	602.321764	1891.000000	602.321764	1609.000000	602.321764	39669.000000	602.321764	1615.000000	602.321764	1477.000000	602.321764	1436.000000	602.321764	2104.000000	602.321764	1950.000000	602.321764	2104.000000	602.321764	2852.000000	602.321764	2176.000000	602.321764	2493.000000	602.321764	2034.000000
603.038995	1478.000000	603.038995	1836.000000	603.038995	1640.000000	603.038995	39821.000000	603.038995	1632.000000	603.038995	1466.000000	603.038995	1418.000000	603.038995	2058.000000	603.038995	1932.000000	603.038995	2095.000000	603.038995	2877.000000	603.038995	2260.000000	603.038995	2451.000000	603.038995	2110.000000
603.756163	1471.000000	603.756163	1824.000000	603.756163	1613.000000	603.756163	40305.000000	603.756163	1625.000000	603.756163	1484.000000	603.756163	1451.000000	603.756163	2085.000000	603.756163	1927.000000	603.756163	2126.000000	603.756163	2841.000000	603.756163	2273.000000	603.756163	2539.000000	603.756163	2039.000000
604.473268	1441.000000	604.473268	1805.000000	604.473268	1571.000000	604.473268	39793.000000	604.473268	1603.000000	604.473268	1496.000000	604.473268	1441.000000	604.473268	2021.000000	604.473268	1904.000000	604.473268	2109.000000	604.473268	2831.000000	604.473268	2133.000000	604.473268	2591.000000	604.473268	2103.000000
605.190309	1440.000000	605.190309	1857.000000	605.190309	1645.000000	605.190309	39440.000000	605.190309	1626.000000	605.190309	1474.000000	605.190309	1468.000000	605.190309	2083.000000	605.190309	1870.000000	605.190309	2071.000000	605.190309	2886.000000	605.190309	2259.000000	605.190309	2546.000000	605.190309	2056.000000
605.907287	1434.000000	605.907287	1820.000000	605.907287	1649.000000	605.907287	40171.000000	605.907287	1575.000000	605.907287	1505.000000	605.907287	1453.000000	605.907287	2075.000000	605.907287	1912.000000	605.907287	2123.000000	605.907287	2888.000000	605.907287	2257.000000	605.907287	2474.000000	605.907287	2063.000000
606.624201	1477.000000	606.624201	1897.000000	606.624201	1650.000000	606.624201	39780.000000	606.624201	1589.000000	606.624201	1464.000000	606.624201	1437.000000	606.624201	2124.000000	606.624201	1914.000000	606.624201	2154.000000	606.624201	2847.000000	606.624201	2299.000000	606.624201	2495.000000	606.624201	2078.000000
607.341052	1445.000000	607.341052	1821.000000	607.341052	1693.000000	607.341052	39672.000000	607.341052	1644.000000	607.341052	1482.000000	607.341052	1429.000000	607.341052	2068.000000	607.341052	1934.000000	607.341052	2127.000000	607.341052	2812.000000	607.341052	2258.000000	607.341052	2452.000000	607.341052	2112.000000
608.057839	1452.000000	608.057839	1888.000000	608.057839	1616.000000	608.057839	39904.000000	608.057839	1595.000000	608.057839	1510.000000	608.057839	1431.000000	608.057839	2090.000000	608.057839	1964.000000	608.057839	2157.000000	608.057839	2848.000000	608.057839	2287.000000	608.057839	2503.000000	608.057839	2043.000000
608.774563	1417.000000	608.774563	1802.000000	608.774563	1625.000000	608.774563	39841.000000	608.774563	1550.000000	608.774563	1474.000000	608.774563	1450.000000	608.774563	2044.000000	608.774563	1908.000000	608.774563	2122.000000	608.774563	2879.000000	608.774563	2274.000000	608.774563	2543.000000	608.774563	2055.000000
609.491224	1443.000000	609.491224	1919.000000	609.491224	1669.000000	609.491224	39988.000000	609.491224	1609.000000	609.491224	1463.000000	609.491224	1424.000000	609.491224	2114.000000	609.491224	1923.000000	609.491224	2254.000000	609.491224	2841.000000	609.491224	2225.000000	609.491224	2470.000000	609.491224	2041.000000
610.207821	1452.000000	610.207821	1848.000000	610.207821	1658.000000	610.207821	40057.000000	610.207821	1643.000000	610.207821	1504.000000	610.207821	1446.000000	610.207821	2095.000000	610.207821	1966.000000	610.207821	2149.000000	610.207821	2801.000000	610.207821	2267.000000	610.207821	2524.000000	610.207821	2072.000000
610.924355	1446.000000	610.924355	1865.000000	610.924355	1692.000000	610.924355	39838.000000	610.924355	1605.000000	610.924355	1458.000000	610.924355	1451.000000	610.924355	2108.000000	610.924355	1965.000000	610.924355	2184.000000	610.924355	2916.000000	610.924355	2198.000000	610.924355	2501.000000	610.924355	2086.000000
611.640825	1451.000000	611.640825	1871.000000	611.640825	1638.000000	611.640825	39803.000000	611.640825	1599.000000	611.640825	1496.000000	611.640825	1443.000000	611.640825	2137.000000	611.640825	1969.000000	611.640825	2189.000000	611.640825	2789.000000	611.640825	2239.000000	611.640825	2543.000000	611.640825	2072.000000
612.357232	1441.000000	612.357232	1832.000000	612.357232	1646.000000	612.357232	39802.000000	612.357232	1608.000000	612.357232	1512.000000	612.357232	1420.000000	612.357232	2143.000000	612.357232	1944.000000	612.357232	2129.000000	612.357232	2802.000000	612.357232	2272.000000	612.357232	2537.000000	612.357232	2089.000000
613.073576	1465.000000	613.073576	1893.000000	613.073576	1657.000000	613.073576	40030.000000	613.073576	1669.000000	613.073576	1479.000000	613.073576	1396.000000	613.073576	2118.000000	613.073576	1928.000000	613.073576	2188.000000	613.073576	2833.000000	613.073576	2219.000000	613.073576	2532.000000	613.073576	2089.000000
613.789856	1474.000000	613.789856	1865.000000	613.789856	1660.000000	613.789856	39951.000000	613.789856	1626.000000	613.789856	1503.000000	613.789856	1448.000000	613.789856	2056.000000	613.789856	1945.000000	613.789856	2100.000000	613.789856	2931.000000	613.789856	2308.000000	613.789856	2513.000000	613.789856	2134.000000
614.506073	1482.000000	614.506073	1859.000000	614.506073	1609.000000	614.506073	39837.000000	614.506073	1592.000000	614.506073	1498.000000	614.506073	1400.000000	614.506073	2124.000000	614.506073	1942.000000	614.506073	2201.000000	614.506073	2913.000000	614.506073	2258.000000	614.506073	2541.000000	614.506073	2084.000000
615.222226	1489.000000	615.222226	1840.000000	615.222226	1672.000000	615.222226	40069.000000	615.222226	1621.000000	615.222226	1514.000000	615.222226	1429.000000	615.222226	2107.000000	615.222226	2005.000000	615.222226	2151.000000	615.222226	2850.000000	615.222226	2211.000000	615.222226	2499.000000	615.222226	2047.000000
615.938316	1406.000000	615.938316	1867.000000	615.938316	1672.000000	615.938316	40064.000000	615.938316	1621.000000	615.938316	1463.000000	615.938316	1432.000000	615.938316	2106.000000	615.938316	1942.000000	615.938316	2138.000000	615.938316	2898.000000	615.938316	2225.000000	615.938316	2604.000000	615.938316	2099.000000
616.654343	1468.000000	616.654343	1866.000000	616.654343	1678.000000	616.654343	39953.000000	616.654343	1623.000000	616.654343	1520.000000	616.654343	1410.000000	616.654343	2090.000000	616.654343	1960.000000	616.654343	2131.000000	616.654343	2925.000000	616.654343	2297.000000	616.654343	2551.000000	616.654343	2110.000000
617.370307	1445.000000	617.370307	1862.000000	617.370307	1651.000000	617.370307	40122.000000	617.370307	1575.000000	617.370307	1514.000000	617.370307	1448.000000	617.370307	2078.000000	617.370307	1978.000000	617.370307	2172.000000	617.370307	2893.000000	617.370307	2277.000000	617.370307	2537.000000	617.370307	2139.000000
618.086207	1517.000000	618.086207	1882.000000	618.086207	1667.000000	618.086207	40058.000000	618.086207	1608.000000	618.086207	1511.000000	618.086207	1456.000000	618.086207	2166.000000	618.086207	1958.000000	618.086207	2123.000000	618.086207	2854.000000	618.086207	2376.000000	618.086207	2640.000000	618.086207	2111.000000
618.802044	1460.000000	618.802044	1814.000000	618.802044	1668.000000	618.802044	40000.000000	618.802044	1621.000000	618.802044	1509.000000	618.802044	1437.000000	618.802044	2092.000000	618.802044	1989.000000	618.802044	2152.000000	618.802044	2845.000000	618.802044	2307.000000	618.802044	2626.000000	618.802044	2073.000000
619.517817	1485.000000	619.517817	1895.000000	619.517817	1732.000000	619.517817	40145.000000	619.517817	1579.000000	619.517817	1476.000000	619.517817	1451.000000	619.517817	2160.000000	619.517817	2054.000000	619.517817	2227.000000	619.517817	2892.000000	619.517817	2271.000000	619.517817	2524.000000	619.517817	2070.000000
620.233527	1492.000000	620.233527	1874.000000	620.233527	1660.000000	620.233527	39948.000000	620.233527	1604.000000	620.233527	1511.000000	620.233527	1485.000000	620.233527	2147.000000	620.233527	1996.000000	620.233527	2172.000000	620.233527	2890.000000	620.233527	2310.000000	620.233527	2564.000000	620.233527	2095.000000
620.949174	1489.000000	620.949174	1904.000000	620.949174	1651.000000	620.949174	40178.000000	620.949174	1650.000000	620.949174	1522.000000	620.949174	1442.000000	620.949174	2189.000000	620.949174	2089.000000	620.949174	2231.000000	620.949174	2908.000000	620.949174	2331.000000	620.949174	2557.000000	620.949174	2130.000000
621.664758	1428.000000	621.664758	1872.000000	621.664758	1675.000000	621.664758	40077.000000	621.664758	1573.000000	621.664758	1524.000000	621.664758	1442.000000	621.664758	2193.000000	621.664758	2058.000000	621.664758	2170.000000	621.664758	2995.000000	621.664758	2332.000000	621.664758	2698.000000	621.664758	2139.000000
622.380278	1476.000000	622.380278	1898.000000	622.380278	1669.000000	622.380278	40594.000000	622.380278	1663.000000	622.380278	1495.000000	622.380278	1476.000000	622.380278	2201.000000	622.380278	2051.000000	622.380278	2147.000000	622.380278	2933.000000	622.380278	2389.000000	622.380278	2663.000000	622.380278	2193.000000
623.095735	1543.000000	623.095735	1950.000000	623.095735	1698.000000	623.095735	40156.000000	623.095735	1621.000000	623.095735	1483.000000	623.095735	1424.000000	623.095735	2174.000000	623.095735	1994.000000	623.095735	2178.000000	623.095735	2896.000000	623.095735	2393.000000	623.095735	2634.000000	623.095735	2158.000000
