X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
584.370336	4848.000000	584.370336	5574.000000	584.370336	4139.000000	584.370336	7990.000000	584.370336	4686.000000	584.370336	5405.000000	584.370336	4452.000000	584.370336	3791.000000	584.370336	3285.000000	584.370336	3274.000000	584.370336	6459.000000	584.370336	3595.000000
585.089156	4667.000000	585.089156	5619.000000	585.089156	4183.000000	585.089156	7930.000000	585.089156	4600.000000	585.089156	5541.000000	585.089156	4412.000000	585.089156	3853.000000	585.089156	3309.000000	585.089156	3249.000000	585.089156	6403.000000	585.089156	3495.000000
585.807912	4761.000000	585.807912	5560.000000	585.807912	4096.000000	585.807912	7974.000000	585.807912	4640.000000	585.807912	5409.000000	585.807912	4428.000000	585.807912	3852.000000	585.807912	3394.000000	585.807912	3266.000000	585.807912	6429.000000	585.807912	3623.000000
586.526605	4652.000000	586.526605	5580.000000	586.526605	3999.000000	586.526605	7959.000000	586.526605	4632.000000	586.526605	5461.000000	586.526605	4380.000000	586.526605	3732.000000	586.526605	3391.000000	586.526605	3185.000000	586.526605	6499.000000	586.526605	3494.000000
587.245234	4693.000000	587.245234	5511.000000	587.245234	4059.000000	587.245234	7806.000000	587.245234	4534.000000	587.245234	5413.000000	587.245234	4379.000000	587.245234	3764.000000	587.245234	3279.000000	587.245234	3141.000000	587.245234	6330.000000	587.245234	3679.000000
587.963800	4653.000000	587.963800	5581.000000	587.963800	4016.000000	587.963800	7892.000000	587.963800	4613.000000	587.963800	5386.000000	587.963800	4371.000000	587.963800	3834.000000	587.963800	3286.000000	587.963800	3190.000000	587.963800	6394.000000	587.963800	3482.000000
588.682301	4633.000000	588.682301	5667.000000	588.682301	4136.000000	588.682301	7995.000000	588.682301	4683.000000	588.682301	5413.000000	588.682301	4531.000000	588.682301	3817.000000	588.682301	3263.000000	588.682301	3175.000000	588.682301	6300.000000	588.682301	3527.000000
589.400740	4698.000000	589.400740	5608.000000	589.400740	4077.000000	589.400740	7949.000000	589.400740	4607.000000	589.400740	5355.000000	589.400740	4317.000000	589.400740	3759.000000	589.400740	3341.000000	589.400740	3166.000000	589.400740	6400.000000	589.400740	3504.000000
590.119115	4638.000000	590.119115	5596.000000	590.119115	4041.000000	590.119115	7971.000000	590.119115	4584.000000	590.119115	5444.000000	590.119115	4446.000000	590.119115	3797.000000	590.119115	3291.000000	590.119115	3085.000000	590.119115	6367.000000	590.119115	3526.000000
590.837426	4598.000000	590.837426	5634.000000	590.837426	4194.000000	590.837426	7954.000000	590.837426	4559.000000	590.837426	5484.000000	590.837426	4389.000000	590.837426	3782.000000	590.837426	3233.000000	590.837426	3120.000000	590.837426	6401.000000	590.837426	3489.000000
591.555673	4619.000000	591.555673	5624.000000	591.555673	4084.000000	591.555673	7958.000000	591.555673	4581.000000	591.555673	5408.000000	591.555673	4383.000000	591.555673	3664.000000	591.555673	3216.000000	591.555673	3095.000000	591.555673	6289.000000	591.555673	3496.000000
592.273857	4572.000000	592.273857	5448.000000	592.273857	4034.000000	592.273857	7941.000000	592.273857	4561.000000	592.273857	5414.000000	592.273857	4402.000000	592.273857	3729.000000	592.273857	3206.000000	592.273857	3209.000000	592.273857	6375.000000	592.273857	3609.000000
592.991978	4689.000000	592.991978	5521.000000	592.991978	4028.000000	592.991978	7982.000000	592.991978	4618.000000	592.991978	5248.000000	592.991978	4379.000000	592.991978	3691.000000	592.991978	3274.000000	592.991978	3163.000000	592.991978	6231.000000	592.991978	3513.000000
593.710035	4598.000000	593.710035	5708.000000	593.710035	4092.000000	593.710035	7888.000000	593.710035	4603.000000	593.710035	5313.000000	593.710035	4362.000000	593.710035	3684.000000	593.710035	3281.000000	593.710035	3082.000000	593.710035	6258.000000	593.710035	3563.000000
594.428028	4501.000000	594.428028	5582.000000	594.428028	4101.000000	594.428028	7864.000000	594.428028	4514.000000	594.428028	5319.000000	594.428028	4334.000000	594.428028	3671.000000	594.428028	3340.000000	594.428028	3110.000000	594.428028	6408.000000	594.428028	3590.000000
595.145958	4586.000000	595.145958	5522.000000	595.145958	4116.000000	595.145958	7859.000000	595.145958	4563.000000	595.145958	5240.000000	595.145958	4338.000000	595.145958	3635.000000	595.145958	3243.000000	595.145958	3135.000000	595.145958	6362.000000	595.145958	3548.000000
595.863824	4640.000000	595.863824	5552.000000	595.863824	4014.000000	595.863824	7963.000000	595.863824	4637.000000	595.863824	5420.000000	595.863824	4273.000000	595.863824	3746.000000	595.863824	3214.000000	595.863824	3102.000000	595.863824	6429.000000	595.863824	3607.000000
596.581627	4561.000000	596.581627	5753.000000	596.581627	4043.000000	596.581627	7890.000000	596.581627	4481.000000	596.581627	5337.000000	596.581627	4387.000000	596.581627	3652.000000	596.581627	3196.000000	596.581627	3150.000000	596.581627	6378.000000	596.581627	3586.000000
597.299367	4524.000000	597.299367	5524.000000	597.299367	4108.000000	597.299367	7952.000000	597.299367	4672.000000	597.299367	5245.000000	597.299367	4366.000000	597.299367	3630.000000	597.299367	3301.000000	597.299367	3046.000000	597.299367	6340.000000	597.299367	3520.000000
598.017042	4610.000000	598.017042	5623.000000	598.017042	4051.000000	598.017042	8007.000000	598.017042	4655.000000	598.017042	5417.000000	598.017042	4419.000000	598.017042	3804.000000	598.017042	3198.000000	598.017042	3092.000000	598.017042	6378.000000	598.017042	3545.000000
598.734655	4610.000000	598.734655	5484.000000	598.734655	4093.000000	598.734655	7887.000000	598.734655	4583.000000	598.734655	5332.000000	598.734655	4347.000000	598.734655	3709.000000	598.734655	3243.000000	598.734655	2974.000000	598.734655	6383.000000	598.734655	3561.000000
599.452204	4662.000000	599.452204	5744.000000	599.452204	4111.000000	599.452204	7950.000000	599.452204	4561.000000	599.452204	5382.000000	599.452204	4363.000000	599.452204	3740.000000	599.452204	3199.000000	599.452204	3055.000000	599.452204	6436.000000	599.452204	3502.000000
600.169689	4598.000000	600.169689	5565.000000	600.169689	4151.000000	600.169689	7911.000000	600.169689	4780.000000	600.169689	5320.000000	600.169689	4296.000000	600.169689	3654.000000	600.169689	3261.000000	600.169689	3097.000000	600.169689	6501.000000	600.169689	3522.000000
600.887111	4563.000000	600.887111	5570.000000	600.887111	4124.000000	600.887111	8094.000000	600.887111	4617.000000	600.887111	5282.000000	600.887111	4315.000000	600.887111	3694.000000	600.887111	3156.000000	600.887111	3120.000000	600.887111	6544.000000	600.887111	3562.000000
601.604469	4582.000000	601.604469	5685.000000	601.604469	4177.000000	601.604469	8069.000000	601.604469	4620.000000	601.604469	5348.000000	601.604469	4340.000000	601.604469	3761.000000	601.604469	3306.000000	601.604469	3161.000000	601.604469	6307.000000	601.604469	3606.000000
602.321764	4624.000000	602.321764	5668.000000	602.321764	4129.000000	602.321764	8119.000000	602.321764	4685.000000	602.321764	5346.000000	602.321764	4473.000000	602.321764	3694.000000	602.321764	3255.000000	602.321764	3078.000000	602.321764	6444.000000	602.321764	3579.000000
603.038995	4538.000000	603.038995	5679.000000	603.038995	4214.000000	603.038995	8046.000000	603.038995	4579.000000	603.038995	5451.000000	603.038995	4449.000000	603.038995	3779.000000	603.038995	3219.000000	603.038995	3017.000000	603.038995	6381.000000	603.038995	3537.000000
603.756163	4540.000000	603.756163	5673.000000	603.756163	4189.000000	603.756163	8114.000000	603.756163	4689.000000	603.756163	5498.000000	603.756163	4367.000000	603.756163	3740.000000	603.756163	3244.000000	603.756163	3199.000000	603.756163	6438.000000	603.756163	3724.000000
604.473268	4565.000000	604.473268	5717.000000	604.473268	4074.000000	604.473268	8104.000000	604.473268	4674.000000	604.473268	5406.000000	604.473268	4387.000000	604.473268	3800.000000	604.473268	3279.000000	604.473268	3148.000000	604.473268	6422.000000	604.473268	3567.000000
605.190309	4653.000000	605.190309	5686.000000	605.190309	4268.000000	605.190309	8205.000000	605.190309	4730.000000	605.190309	5443.000000	605.190309	4421.000000	605.190309	3751.000000	605.190309	3282.000000	605.190309	3169.000000	605.190309	6517.000000	605.190309	3616.000000
605.907287	4593.000000	605.907287	5660.000000	605.907287	4259.000000	605.907287	8245.000000	605.907287	4768.000000	605.907287	5431.000000	605.907287	4508.000000	605.907287	3776.000000	605.907287	3238.000000	605.907287	3143.000000	605.907287	6496.000000	605.907287	3563.000000
606.624201	4589.000000	606.624201	5731.000000	606.624201	4195.000000	606.624201	8211.000000	606.624201	4739.000000	606.624201	5518.000000	606.624201	4459.000000	606.624201	3869.000000	606.624201	3342.000000	606.624201	3234.000000	606.624201	6473.000000	606.624201	3559.000000
607.341052	4642.000000	607.341052	5718.000000	607.341052	4226.000000	607.341052	8194.000000	607.341052	4667.000000	607.341052	5477.000000	607.341052	4353.000000	607.341052	3678.000000	607.341052	3278.000000	607.341052	3131.000000	607.341052	6488.000000	607.341052	3607.000000
608.057839	4706.000000	608.057839	5823.000000	608.057839	4233.000000	608.057839	7922.000000	608.057839	4722.000000	608.057839	5451.000000	608.057839	4496.000000	608.057839	3861.000000	608.057839	3301.000000	608.057839	3070.000000	608.057839	6561.000000	608.057839	3706.000000
608.774563	4642.000000	608.774563	5765.000000	608.774563	4135.000000	608.774563	8140.000000	608.774563	4796.000000	608.774563	5528.000000	608.774563	4543.000000	608.774563	3855.000000	608.774563	3329.000000	608.774563	3125.000000	608.774563	6548.000000	608.774563	3613.000000
609.491224	4554.000000	609.491224	5732.000000	609.491224	4166.000000	609.491224	8117.000000	609.491224	4669.000000	609.491224	5406.000000	609.491224	4466.000000	609.491224	3940.000000	609.491224	3292.000000	609.491224	3140.000000	609.491224	6535.000000	609.491224	3616.000000
610.207821	4634.000000	610.207821	5704.000000	610.207821	4249.000000	610.207821	7968.000000	610.207821	4741.000000	610.207821	5374.000000	610.207821	4551.000000	610.207821	3854.000000	610.207821	3300.000000	610.207821	3170.000000	610.207821	6543.000000	610.207821	3581.000000
610.924355	4704.000000	610.924355	5688.000000	610.924355	4216.000000	610.924355	8051.000000	610.924355	4708.000000	610.924355	5460.000000	610.924355	4484.000000	610.924355	3848.000000	610.924355	3366.000000	610.924355	3109.000000	610.924355	6585.000000	610.924355	3598.000000
611.640825	4723.000000	611.640825	5731.000000	611.640825	4159.000000	611.640825	8168.000000	611.640825	4673.000000	611.640825	5434.000000	611.640825	4408.000000	611.640825	3912.000000	611.640825	3313.000000	611.640825	3178.000000	611.640825	6370.000000	611.640825	3700.000000
612.357232	4598.000000	612.357232	5769.000000	612.357232	4139.000000	612.357232	8050.000000	612.357232	4802.000000	612.357232	5502.000000	612.357232	4501.000000	612.357232	3842.000000	612.357232	3293.000000	612.357232	3178.000000	612.357232	6518.000000	612.357232	3589.000000
613.073576	4698.000000	613.073576	5812.000000	613.073576	4162.000000	613.073576	7988.000000	613.073576	4738.000000	613.073576	5542.000000	613.073576	4453.000000	613.073576	3846.000000	613.073576	3350.000000	613.073576	3214.000000	613.073576	6534.000000	613.073576	3603.000000
613.789856	4635.000000	613.789856	5690.000000	613.789856	4233.000000	613.789856	8009.000000	613.789856	4751.000000	613.789856	5411.000000	613.789856	4529.000000	613.789856	3852.000000	613.789856	3364.000000	613.789856	3238.000000	613.789856	6563.000000	613.789856	3545.000000
614.506073	4796.000000	614.506073	5639.000000	614.506073	4161.000000	614.506073	8174.000000	614.506073	4790.000000	614.506073	5412.000000	614.506073	4480.000000	614.506073	3815.000000	614.506073	3303.000000	614.506073	3146.000000	614.506073	6499.000000	614.506073	3589.000000
615.222226	4845.000000	615.222226	5628.000000	615.222226	4118.000000	615.222226	8148.000000	615.222226	4721.000000	615.222226	5504.000000	615.222226	4568.000000	615.222226	3858.000000	615.222226	3375.000000	615.222226	3281.000000	615.222226	6478.000000	615.222226	3632.000000
615.938316	4918.000000	615.938316	5707.000000	615.938316	4023.000000	615.938316	8213.000000	615.938316	4751.000000	615.938316	5539.000000	615.938316	4476.000000	615.938316	3861.000000	615.938316	3396.000000	615.938316	3209.000000	615.938316	6431.000000	615.938316	3555.000000
616.654343	4794.000000	616.654343	5657.000000	616.654343	4145.000000	616.654343	8205.000000	616.654343	4689.000000	616.654343	5571.000000	616.654343	4481.000000	616.654343	3929.000000	616.654343	3463.000000	616.654343	3302.000000	616.654343	6548.000000	616.654343	3623.000000
617.370307	4926.000000	617.370307	5689.000000	617.370307	4248.000000	617.370307	8194.000000	617.370307	4709.000000	617.370307	5462.000000	617.370307	4410.000000	617.370307	3869.000000	617.370307	3413.000000	617.370307	3223.000000	617.370307	6545.000000	617.370307	3572.000000
618.086207	4875.000000	618.086207	5731.000000	618.086207	4157.000000	618.086207	8145.000000	618.086207	4714.000000	618.086207	5525.000000	618.086207	4648.000000	618.086207	3998.000000	618.086207	3447.000000	618.086207	3255.000000	618.086207	6540.000000	618.086207	3535.000000
618.802044	4867.000000	618.802044	5772.000000	618.802044	4150.000000	618.802044	8157.000000	618.802044	4855.000000	618.802044	5630.000000	618.802044	4581.000000	618.802044	3994.000000	618.802044	3486.000000	618.802044	3308.000000	618.802044	6443.000000	618.802044	3800.000000
619.517817	4864.000000	619.517817	5816.000000	619.517817	4169.000000	619.517817	8304.000000	619.517817	4744.000000	619.517817	5608.000000	619.517817	4608.000000	619.517817	4061.000000	619.517817	3554.000000	619.517817	3420.000000	619.517817	6625.000000	619.517817	3654.000000
620.233527	4961.000000	620.233527	5706.000000	620.233527	4243.000000	620.233527	8108.000000	620.233527	4765.000000	620.233527	5704.000000	620.233527	4703.000000	620.233527	3952.000000	620.233527	3626.000000	620.233527	3389.000000	620.233527	6645.000000	620.233527	3694.000000
620.949174	4999.000000	620.949174	5759.000000	620.949174	4314.000000	620.949174	8239.000000	620.949174	4769.000000	620.949174	5640.000000	620.949174	4681.000000	620.949174	4031.000000	620.949174	3599.000000	620.949174	3348.000000	620.949174	6531.000000	620.949174	3692.000000
621.664758	4949.000000	621.664758	5792.000000	621.664758	4289.000000	621.664758	8295.000000	621.664758	4844.000000	621.664758	5651.000000	621.664758	4685.000000	621.664758	4083.000000	621.664758	3555.000000	621.664758	3419.000000	621.664758	6567.000000	621.664758	3695.000000
622.380278	4981.000000	622.380278	5810.000000	622.380278	4272.000000	622.380278	8250.000000	622.380278	4879.000000	622.380278	5616.000000	622.380278	4760.000000	622.380278	4038.000000	622.380278	3580.000000	622.380278	3438.000000	622.380278	6706.000000	622.380278	3659.000000
623.095735	5054.000000	623.095735	5744.000000	623.095735	4343.000000	623.095735	8293.000000	623.095735	4771.000000	623.095735	5627.000000	623.095735	4543.000000	623.095735	4091.000000	623.095735	3629.000000	623.095735	3428.000000	623.095735	6618.000000	623.095735	3709.000000
623.811129	5058.000000	623.811129	5830.000000	623.811129	4245.000000	623.811129	8345.000000	623.811129	4757.000000	623.811129	5696.000000	623.811129	4696.000000	623.811129	4039.000000	623.811129	3518.000000	623.811129	3443.000000	623.811129	6725.000000	623.811129	3749.000000
624.526459	4923.000000	624.526459	5881.000000	624.526459	4359.000000	624.526459	8344.000000	624.526459	4825.000000	624.526459	5692.000000	624.526459	4733.000000	624.526459	4045.000000	624.526459	3532.000000	624.526459	3423.000000	624.526459	6654.000000	624.526459	3698.000000
625.241726	4924.000000	625.241726	5895.000000	625.241726	4178.000000	625.241726	8175.000000	625.241726	4749.000000	625.241726	5573.000000	625.241726	4704.000000	625.241726	4027.000000	625.241726	3561.000000	625.241726	3360.000000	625.241726	6678.000000	625.241726	3772.000000
625.956930	4851.000000	625.956930	5950.000000	625.956930	4216.000000	625.956930	8295.000000	625.956930	4802.000000	625.956930	5695.000000	625.956930	4697.000000	625.956930	4061.000000	625.956930	3494.000000	625.956930	3372.000000	625.956930	6667.000000	625.956930	3746.000000
626.672071	4919.000000	626.672071	5773.000000	626.672071	4317.000000	626.672071	8201.000000	626.672071	4812.000000	626.672071	5640.000000	626.672071	4692.000000	626.672071	3990.000000	626.672071	3574.000000	626.672071	3475.000000	626.672071	6510.000000	626.672071	3681.000000
627.387148	4805.000000	627.387148	5764.000000	627.387148	4204.000000	627.387148	8322.000000	627.387148	4770.000000	627.387148	5706.000000	627.387148	4653.000000	627.387148	3950.000000	627.387148	3514.000000	627.387148	3297.000000	627.387148	6569.000000	627.387148	3694.000000
628.102162	4806.000000	628.102162	5891.000000	628.102162	4262.000000	628.102162	8301.000000	628.102162	4755.000000	628.102162	5590.000000	628.102162	4666.000000	628.102162	4053.000000	628.102162	3531.000000	628.102162	3254.000000	628.102162	6643.000000	628.102162	3690.000000
628.817113	4724.000000	628.817113	5815.000000	628.817113	4273.000000	628.817113	8146.000000	628.817113	4773.000000	628.817113	5525.000000	628.817113	4562.000000	628.817113	3825.000000	628.817113	3416.000000	628.817113	3237.000000	628.817113	6499.000000	628.817113	3725.000000
629.532001	4648.000000	629.532001	5765.000000	629.532001	4324.000000	629.532001	8260.000000	629.532001	4657.000000	629.532001	5548.000000	629.532001	4611.000000	629.532001	3926.000000	629.532001	3428.000000	629.532001	3319.000000	629.532001	6598.000000	629.532001	3733.000000
630.246825	4683.000000	630.246825	5724.000000	630.246825	4219.000000	630.246825	8242.000000	630.246825	4794.000000	630.246825	5493.000000	630.246825	4633.000000	630.246825	3954.000000	630.246825	3396.000000	630.246825	3316.000000	630.246825	6522.000000	630.246825	3662.000000
630.961587	4734.000000	630.961587	5652.000000	630.961587	4142.000000	630.961587	8238.000000	630.961587	4752.000000	630.961587	5606.000000	630.961587	4530.000000	630.961587	3818.000000	630.961587	3278.000000	630.961587	3190.000000	630.961587	6435.000000	630.961587	3696.000000
631.676285	4633.000000	631.676285	5671.000000	631.676285	4055.000000	631.676285	8218.000000	631.676285	4632.000000	631.676285	5552.000000	631.676285	4489.000000	631.676285	3881.000000	631.676285	3454.000000	631.676285	3182.000000	631.676285	6537.000000	631.676285	3541.000000
632.390919	4645.000000	632.390919	5785.000000	632.390919	4187.000000	632.390919	8233.000000	632.390919	4681.000000	632.390919	5477.000000	632.390919	4375.000000	632.390919	3802.000000	632.390919	3316.000000	632.390919	3214.000000	632.390919	6543.000000	632.390919	3563.000000
633.105491	4589.000000	633.105491	5724.000000	633.105491	4050.000000	633.105491	8156.000000	633.105491	4670.000000	633.105491	5429.000000	633.105491	4404.000000	633.105491	3767.000000	633.105491	3253.000000	633.105491	3147.000000	633.105491	6548.000000	633.105491	3593.000000
633.819999	4520.000000	633.819999	5730.000000	633.819999	4042.000000	633.819999	8134.000000	633.819999	4618.000000	633.819999	5494.000000	633.819999	4408.000000	633.819999	3746.000000	633.819999	3284.000000	633.819999	3171.000000	633.819999	6453.000000	633.819999	3594.000000
